[TimingPoints]
1662,400.0,4,1,0,100,1,0

[HitObjects]
36,192,14462,1,0
180,192,14662,1,0
396,192,14662,1,0
36,192,14862,1,0
180,192,15062,1,0
36,192,15262,1,0
396,192,15262,1,0
180,192,15462,1,0
36,192,15662,1,0
180,192,15862,1,0
396,192,15862,1,0
468,192,16062,1,0
324,192,16262,1,0
468,192,16462,1,0
324,192,16662,1,0
468,192,16862,1,0
324,192,17062,1,0
468,192,17262,1,0
324,192,17462,1,0
252,192,17562,1,0
36,192,17662,1,0
180,192,17862,1,0
396,192,17862,1,0
36,192,18062,1,0
180,192,18262,1,0
36,192,18462,1,0
396,192,18462,1,0
180,192,18662,1,0
36,192,18862,1,0
180,192,19062,1,0
396,192,19062,1,0
468,192,19262,1,0
324,192,19462,1,0
468,192,19662,1,0
324,192,19862,1,0
468,192,20062,1,0
324,192,20262,1,0
468,192,20462,1,0
108,192,20462,1,0
324,192,20662,1,0
252,192,20762,1,0
36,192,20862,1,0
108,192,21062,1,0
324,192,21062,1,0
36,192,21262,1,0
108,192,21462,1,0
36,192,21662,1,0
324,192,21662,1,0
108,192,21862,1,0
36,192,22062,1,0
108,192,22262,1,0
324,192,22262,1,0
468,192,22462,1,0
396,192,22662,1,0
468,192,22862,1,0
396,192,23062,1,0
468,192,23262,1,0
396,192,23462,1,0
468,192,23662,1,0
396,192,23862,1,0
252,192,23962,1,0
36,192,24062,1,0
108,192,24262,1,0
324,192,24262,1,0
36,192,24462,1,0
108,192,24662,1,0
36,192,24862,1,0
324,192,24862,1,0
108,192,25062,1,0
36,192,25262,1,0
108,192,25462,1,0
324,192,25462,1,0
468,192,25662,1,0
180,192,25762,1,0
396,192,25862,1,0
468,192,26062,1,0
180,192,26062,1,0
396,192,26262,1,0
468,192,26462,1,0
180,192,26562,1,0
396,192,26662,1,0
36,192,26762,1,0
108,192,26812,1,0
468,192,26862,1,0
180,192,26862,1,0
180,192,26962,1,0
36,192,27062,1,0
396,192,27062,1,0
180,192,27162,1,0
36,192,27262,1,0
324,192,27262,1,0
252,192,27462,1,0
468,192,27462,1,0
180,192,27662,1,0
36,192,27662,1,0
396,192,27762,1,0
252,192,27862,1,0
36,192,28062,1,0
468,192,28062,1,0
252,192,28262,1,0
396,192,28362,1,0
108,192,28462,1,0
36,192,28462,1,0
252,192,28662,1,0
468,192,28662,1,0
36,192,28862,1,0
252,192,29062,1,0
396,192,29062,1,0
180,192,29262,1,0
36,192,29262,1,0
396,192,29262,1,0
252,192,29462,1,0
36,192,29662,1,0
468,192,29762,1,0
252,192,29862,1,0
180,192,30062,1,0
108,192,30062,1,0
468,192,30062,1,0
252,192,30262,1,0
180,192,30362,1,0
468,192,30462,1,0
252,192,30662,1,0
36,192,30662,1,0
468,192,30862,1,0
324,192,30862,1,0
36,192,30962,1,0
252,192,31062,1,0
468,192,31262,1,0
36,192,31262,1,0
252,192,31462,1,0
36,192,31562,1,0
396,192,31662,1,0
468,192,31662,1,0
252,192,31862,1,0
108,192,31862,1,0
468,192,32062,1,0
252,192,32262,1,0
180,192,32262,1,0
324,192,32462,1,0
468,192,32462,1,0
180,192,32562,1,0
252,192,32662,1,0
468,192,32862,1,0
108,192,32862,1,0
324,192,32962,1,0
252,192,33062,1,0
36,192,33162,1,0
396,192,33262,1,0
324,192,33262,1,0
252,192,33462,1,0
108,192,33462,1,0
180,192,33562,1,0
36,192,33662,1,0
252,192,33862,1,0
468,192,33862,1,0
36,192,34062,1,0
180,192,34062,1,0
396,192,34162,1,0
252,192,34262,1,0
36,192,34462,1,0
468,192,34462,1,0
252,192,34662,1,0
396,192,34762,1,0
36,192,34862,1,0
108,192,34862,1,0
252,192,35062,1,0
468,192,35062,1,0
36,192,35262,1,0
252,192,35462,1,0
324,192,35462,1,0
324,192,35662,1,0
180,192,35662,1,0
36,192,35662,1,0
252,192,35862,1,0
36,192,36062,1,0
396,192,36162,1,0
252,192,36262,1,0
108,192,36462,1,0
180,192,36462,1,0
396,192,36462,1,0
252,192,36662,1,0
180,192,36762,1,0
468,192,36862,1,0
252,192,37062,1,0
108,192,37062,1,0
324,192,37262,1,0
468,192,37262,1,0
108,192,37262,1,0
252,192,37462,1,0
468,192,37662,1,0
180,192,37662,1,0
252,192,37862,1,0
36,192,37962,1,0
468,192,38062,1,0
396,192,38062,1,0
36,192,38162,1,0
252,192,38262,1,0
108,192,38262,1,0
468,192,38462,1,0
252,192,38662,1,0
180,192,38662,1,0
468,192,38862,1,0
324,192,38862,1,0
180,192,38962,1,0
252,192,39062,1,0
468,192,39262,1,0
108,192,39262,1,0
324,192,39362,1,0
252,192,39462,1,0
108,192,39562,1,0
324,192,39662,1,0
396,192,39662,1,0
108,192,39762,1,0
180,192,39862,1,0
252,192,39862,1,0
36,192,40062,1,0
468,192,40262,1,0
324,192,40362,1,0
252,192,40462,1,0
108,192,40462,1,0
36,192,40462,1,0
396,192,40562,1,0
324,192,40662,1,0
252,192,40762,1,0
36,192,40862,1,0
468,192,40862,1,0
324,192,40962,1,0
252,192,41062,1,0
396,192,41162,1,0
324,192,41262,1,0
180,192,41262,1,0
36,192,41262,1,0
252,192,41362,1,0
468,192,41462,1,0
324,192,41562,1,0
108,192,41662,1,0
252,192,41662,1,0
324,192,41762,1,0
468,192,41862,1,0
252,192,41962,1,0
36,192,42062,1,0
108,192,42062,1,0
396,192,42062,1,0
324,192,42162,1,0
180,192,42262,1,0
324,192,42362,1,0
108,192,42462,1,0
252,192,42462,1,0
468,192,42562,1,0
324,192,42662,1,0
252,192,42762,1,0
468,192,42862,1,0
180,192,42862,1,0
108,192,42862,1,0
396,192,42962,1,0
252,192,43062,1,0
324,192,43162,1,0
180,192,43162,1,0
468,192,43262,1,0
252,192,43262,1,0
180,192,43362,1,0
108,192,43462,1,0
